"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TMEM591",1.15279875400125e-45,0.267941291585564,0.557,0.375,2.18086468281956e-41,"12","TMEM59"
"AKAP12",3.45650295553329e-45,0.257324760830887,0.38,0.216,6.53901229127788e-41,"12","AKAP12"
"STAR1",3.0271117725893e-44,0.536974670958383,0.465,0.286,5.72669005138443e-40,"12","STAR"
"CD632",1.79827262084076e-43,0.316287336670279,0.772,0.626,3.40197214410654e-39,"12","CD63"
"RPLP03",8.20735162321301e-43,0.278316863666747,0.963,0.937,1.55266678007944e-38,"12","RPLP0"
"GNB2L11",1.43986716980846e-41,0.253841065663211,0.985,0.956,2.72394071184365e-37,"12","GNB2L1"
"LAPTM4A4",2.43359958051688e-38,0.255513859514671,0.843,0.716,4.60388368642183e-34,"12","LAPTM4A"
"EEF1A11",3.74246414576084e-33,0.307206006517204,1,0.998,7.07999367095036e-29,"12","EEF1A1"
"ZFP36L13",7.03105769589737e-32,0.272813309420818,0.584,0.42,1.33013549490986e-27,"12","ZFP36L1"
"RPSA",3.57704981625361e-29,0.257717766173523,0.859,0.801,6.76706284238859e-25,"12","RPSA"
"EEF22",2.0727414907293e-27,0.279185880699287,0.835,0.773,3.92121235216168e-23,"12","EEF2"
"MYC4",1.91197764281842e-25,0.326609474604261,0.565,0.428,3.61707930468388e-21,"12","MYC"
"ZFP365",1.95414162239056e-25,0.35432970401594,0.641,0.524,3.69684512123846e-21,"12","ZFP36"
"FOS4",1.19642082309605e-22,0.305759734668837,0.829,0.758,2.26338891313311e-18,"12","FOS"
"PNRC11",3.12348393578439e-22,0.297252875360893,0.707,0.614,5.90900690971691e-18,"12","PNRC1"
"HLA-DRA2",0,4.3486673007108,0.968,0.15,0,"13","HLA-DRA"
"CD742",0,3.68409700546375,0.974,0.237,0,"13","CD74"
"HLA-DRB12",0,3.47640167247317,0.911,0.151,0,"13","HLA-DRB1"
"HLA-DPB12",0,3.23237545751116,0.881,0.1,0,"13","HLA-DPB1"
"HLA-DPA12",0,3.17679409461628,0.869,0.099,0,"13","HLA-DPA1"
"LYZ",0,2.97397959379191,0.727,0.011,0,"13","LYZ"
"CXCL8",0,2.96322775112798,0.478,0.034,0,"13","CXCL8"
"CST31",0,2.69497827536983,0.854,0.299,0,"13","CST3"
"SRGN2",0,2.58829269279608,0.935,0.145,0,"13","SRGN"
"GPR1831",0,2.47139027506288,0.73,0.021,0,"13","GPR183"
"HLA-DQB11",0,2.39936051859433,0.775,0.058,0,"13","HLA-DQB1"
"C15orf48",0,2.28103176928168,0.544,0.009,0,"13","C15orf48"
"FTH11",0,2.20899550008175,0.998,0.995,0,"13","FTH1"
"HLA-DQA1",0,2.1167345802283,0.689,0.022,0,"13","HLA-DQA1"
"TYROBP",0,2.02900716492592,0.829,0.01,0,"13","TYROBP"
"S100A42",0,1.98185047876988,0.64,0.059,0,"13","S100A4"
"CYBA1",0,1.8439766159745,0.864,0.095,0,"13","CYBA"
"EMP31",0,1.83464000837977,0.842,0.171,0,"13","EMP3"
"FCER1G",0,1.80536670974382,0.713,0.009,0,"13","FCER1G"
"SH3BGRL31",0,1.78877212322405,0.795,0.161,0,"13","SH3BGRL3"
"CCR7",0,1.73277435962256,0.459,0.007,0,"13","CCR7"
"HLA-DRB52",0,1.72254241118213,0.623,0.078,0,"13","HLA-DRB5"
"AIF1",0,1.52526628911081,0.621,0.003,0,"13","AIF1"
"FABP5",0,1.52416468831202,0.534,0.09,0,"13","FABP5"
"PFN14",0,1.50619835517288,0.872,0.407,0,"13","PFN1"
"S100A111",0,1.48692621918681,0.712,0.147,0,"13","S100A11"
"LAPTM51",0,1.46017414995336,0.753,0.034,0,"13","LAPTM5"
"HLA-DMA2",0,1.45381277002556,0.697,0.062,0,"13","HLA-DMA"
"HLA-B3",0,1.31570120553041,0.917,0.458,0,"13","HLA-B"
"LST1",0,1.24946736495265,0.605,0.003,0,"13","LST1"
"CTSS",0,1.20064710256576,0.662,0.022,0,"13","CTSS"
"CSTB",0,1.19114161302066,0.602,0.153,0,"13","CSTB"
"COTL11",0,1.16165286137916,0.594,0.107,0,"13","COTL1"
"GPX1",0,1.14243180450675,0.713,0.208,0,"13","GPX1"
"CXCR41",0,1.13469586401452,0.49,0.052,0,"13","CXCR4"
"TYMP",0,1.12865590846891,0.625,0.027,0,"13","TYMP"
"CD521",0,1.04290612302328,0.409,0.022,0,"13","CD52"
"MS4A6A",0,1.03923725998025,0.495,0.004,0,"13","MS4A6A"
"CD68",0,1.00941255750234,0.543,0.012,0,"13","CD68"
"CD83",0,0.993689621378158,0.525,0.057,0,"13","CD83"
"BID",0,0.981340212094453,0.542,0.041,0,"13","BID"
"LSP11",0,0.979659549018186,0.547,0.018,0,"13","LSP1"
"NINJ1",0,0.975538975674371,0.525,0.045,0,"13","NINJ1"
"SERPINB9",0,0.924244056917239,0.482,0.031,0,"13","SERPINB9"
"ALOX5AP1",0,0.910446828862998,0.388,0.019,0,"13","ALOX5AP"
"FCN1",0,0.892363581878927,0.367,0.004,0,"13","FCN1"
"PLEK",0,0.892110676062533,0.51,0.006,0,"13","PLEK"
"BCL2A1",0,0.886769977090286,0.437,0.004,0,"13","BCL2A1"
"ARPC1B2",0,0.868914523054073,0.586,0.112,0,"13","ARPC1B"
"PLAUR",0,0.868589360747213,0.412,0.075,0,"13","PLAUR"
"IFI30",0,0.86022005246002,0.441,0.005,0,"13","IFI30"
"SDS",0,0.859689521788543,0.259,0.002,0,"13","SDS"
"CTSB",0,0.844039214793841,0.501,0.105,0,"13","CTSB"
"CD442",0,0.824210559710409,0.51,0.065,0,"13","CD44"
"RNASET2",0,0.816273484754811,0.544,0.079,0,"13","RNASET2"
"AP1S22",0,0.793992137809833,0.458,0.081,0,"13","AP1S2"
"CTSZ",0,0.787486810217359,0.458,0.032,0,"13","CTSZ"
"RGS1",0,0.777661017964507,0.27,0.008,0,"13","RGS1"
"SPI1",0,0.773035509969448,0.494,0.002,0,"13","SPI1"
"CPVL1",0,0.744869663575926,0.386,0.049,0,"13","CPVL"
"GRN",0,0.727057783099639,0.501,0.077,0,"13","GRN"
"FCER1A",0,0.717149983997062,0.276,0.002,0,"13","FCER1A"
"MNDA",0,0.714525210351208,0.263,0.002,0,"13","MNDA"
"PPIF",0,0.700995034308352,0.373,0.046,0,"13","PPIF"
"CLEC10A",0,0.685502015306042,0.328,0.001,0,"13","CLEC10A"
"ARHGDIB1",0,0.683534286316131,0.47,0.074,0,"13","ARHGDIB"
"ITGB2",0,0.667364805849399,0.416,0.014,0,"13","ITGB2"
"VAMP8",0,0.664783567395867,0.377,0.015,0,"13","VAMP8"
"C1orf162",0,0.664694853435201,0.39,0.005,0,"13","C1orf162"
"CD531",0,0.651360332073851,0.441,0.023,0,"13","CD53"
"HLA-DMB",0,0.632701387692092,0.417,0.016,0,"13","HLA-DMB"
"CD48",0,0.630420592257094,0.344,0.007,0,"13","CD48"
"HCST1",0,0.625104738044967,0.419,0.018,0,"13","HCST"
"CFLAR",0,0.614742631370151,0.431,0.07,0,"13","CFLAR"
"KYNU",0,0.604983578635147,0.362,0.001,0,"13","KYNU"
"CAPG",0,0.59513232640805,0.312,0.009,0,"13","CAPG"
"OLR1",0,0.584081801608066,0.288,0.001,0,"13","OLR1"
"CD371",0,0.581244409372551,0.407,0.015,0,"13","CD37"
"GLIPR11",0,0.579591415780395,0.385,0.054,0,"13","GLIPR1"
"CORO1A1",0,0.577485879692416,0.358,0.023,0,"13","CORO1A"
"CXCL16",0,0.567691650338303,0.34,0.014,0,"13","CXCL16"
"STK41",0,0.566833383528109,0.363,0.046,0,"13","STK4"
"FXYD53",0,0.550870120976366,0.469,0.092,0,"13","FXYD5"
"GMFG",0,0.547529522767158,0.377,0.031,0,"13","GMFG"
"PHACTR1",0,0.541208499475675,0.366,0.008,0,"13","PHACTR1"
"GNA15",0,0.540597968890675,0.319,0.003,0,"13","GNA15"
"RILPL2",0,0.536227894997328,0.357,0.056,0,"13","RILPL2"
"SAMSN11",0,0.513897602192841,0.298,0.019,0,"13","SAMSN1"
"LCP1",0,0.507028533759301,0.362,0.014,0,"13","LCP1"
"STX11",0,0.500873876735436,0.317,0.03,0,"13","STX11"
"CYTIP1",0,0.490794252669764,0.299,0.017,0,"13","CYTIP"
"SERPINA1",0,0.475527930065461,0.292,0.002,0,"13","SERPINA1"
"FCGR2A",0,0.455494325560819,0.293,0.004,0,"13","FCGR2A"
"LPXN",0,0.446611150848927,0.317,0.017,0,"13","LPXN"
"NFKB1",0,0.44146534423559,0.32,0.033,0,"13","NFKB1"
"CARD16",0,0.441301935752207,0.313,0.044,0,"13","CARD16"
"DOK21",0,0.438822283280928,0.282,0.014,0,"13","DOK2"
"FAM49B",0,0.424264410693029,0.346,0.053,0,"13","FAM49B"
"TNFAIP8",0,0.422459515924334,0.265,0.014,0,"13","TNFAIP8"
"JAML",0,0.422312493928184,0.291,0.005,0,"13","JAML"
"PTPRE",0,0.39545348920408,0.279,0.022,0,"13","PTPRE"
"FGL2",0,0.384457891570565,0.255,0.015,0,"13","FGL2"
"EVI2B1",0,0.379491959906754,0.274,0.013,0,"13","EVI2B"
"TNFRSF1B",0,0.373924510558945,0.264,0.02,0,"13","TNFRSF1B"
"PTPRC1",0,0.362219822331186,0.297,0.029,0,"13","PTPRC"
"CASP1",0,0.358140655138984,0.265,0.021,0,"13","CASP1"
"HCLS1",0,0.352234380981942,0.264,0.012,0,"13","HCLS1"
"GPSM3",0,0.351385733074569,0.263,0.014,0,"13","GPSM3"
"ARRB2",0,0.325338633998119,0.25,0.018,0,"13","ARRB2"
"B2M3",3.90270618537638e-305,1.20908365573409,0.999,0.978,7.38313956149504e-301,"13","B2M"
"ATP5E2",1.32738122165912e-302,1.07219499540062,0.834,0.377,2.51113979513472e-298,"13","ATP5E"
"GPAT3",6.32485918130953e-302,0.487603791026801,0.294,0.042,1.19653685992014e-297,"13","GPAT3"
"ARL8B",6.16193752926122e-288,0.391692475028401,0.298,0.045,1.16571534178564e-283,"13","ARL8B"
"FTL1",3.12546997582321e-282,1.82261391591592,0.996,0.977,5.91276410026236e-278,"13","FTL"
"ARPC32",5.12212198899086e-281,0.773488593849047,0.657,0.214,9.69003037877291e-277,"13","ARPC3"
"ATP6V0B",2.72024180476633e-271,0.677034462791585,0.626,0.193,5.14615344625693e-267,"13","ATP6V0B"
"SERPINB1",1.08049573395701e-266,0.665807963411874,0.43,0.097,2.04408182949988e-262,"13","SERPINB1"
"BASP1",2.13602177808792e-263,0.608967284952943,0.363,0.071,4.04092599978674e-259,"13","BASP1"
"ISG201",3.05277910081686e-263,0.544319743397621,0.357,0.067,5.77524750292534e-259,"13","ISG20"
"ATP1B31",2.50927267474398e-254,1.03973085013721,0.559,0.174,4.74704204608066e-250,"13","ATP1B3"
"PKM1",6.21670850914601e-252,0.81785115586518,0.624,0.211,1.17607691576024e-247,"13","PKM"
"HLA-C3",2.92150673644978e-244,1.20395381328233,0.874,0.434,5.5269064440157e-240,"13","HLA-C"
"CMTM61",1.38785993275822e-243,0.60988189649029,0.491,0.132,2.625553420792e-239,"13","CMTM6"
"SAT12",4.36697060788049e-243,1.73049057157519,0.909,0.644,8.2614349959883e-239,"13","SAT1"
"PSAP3",6.66867756694285e-243,0.98886166252246,0.771,0.364,1.26158042211425e-238,"13","PSAP"
"FNIP2",2.9861524860971e-240,0.364561874186432,0.257,0.039,5.6492032731985e-236,"13","FNIP2"
"ATP6V1F",1.28842408465303e-237,0.697694574226915,0.513,0.149,2.4374406833466e-233,"13","ATP6V1F"
"GRB2",2.86373725680761e-236,0.405281609022563,0.331,0.064,5.41761814242864e-232,"13","GRB2"
"SERF23",1.99991848725276e-232,1.09233662538313,0.899,0.568,3.78344579418476e-228,"13","SERF2"
"RNF130",4.06364149148753e-226,0.366741759858059,0.321,0.062,7.68759697359611e-222,"13","RNF130"
"PRR131",1.47110910750341e-220,0.489799949941088,0.413,0.101,2.78304420957496e-216,"13","PRR13"
"NPC21",1.63748624121011e-216,0.869331638999803,0.728,0.32,3.09779647112128e-212,"13","NPC2"
"RHOG",2.58368119108194e-215,0.3256772846853,0.281,0.05,4.88780807728882e-211,"13","RHOG"
"GSTO1",2.35239287024429e-204,0.585429804429424,0.432,0.118,4.45025683192815e-200,"13","GSTO1"
"PYCARD",6.26094290435887e-201,0.360038274018713,0.262,0.047,1.18444517864661e-196,"13","PYCARD"
"ARFGAP3",1.71460856190866e-200,0.350608207382507,0.274,0.052,3.24369647741879e-196,"13","ARFGAP3"
"OAZ11",2.2579911108681e-192,0.803246703447913,0.913,0.64,4.27166758354027e-188,"13","OAZ1"
"PPT1",9.96305733505307e-189,0.423558900940694,0.331,0.076,1.88481118664534e-184,"13","PPT1"
"ANXA22",1.98126537356761e-183,0.837688436379094,0.67,0.303,3.7481578337152e-179,"13","ANXA2"
"MGAT1",1.94111685204867e-181,0.505491907438269,0.42,0.121,3.67220486070568e-177,"13","MGAT1"
"CREM1",1.48468702252344e-178,0.927697430209184,0.521,0.18,2.80873090920984e-174,"13","CREM"
"RALA",9.13956462148366e-177,0.434480610198878,0.289,0.063,1.72902283509228e-172,"13","RALA"
"ABRACL1",1.04190798769027e-176,0.342105784013772,0.252,0.049,1.97108153111244e-172,"13","ABRACL"
"ATP6V1B2",1.29591443419674e-173,0.397376942468361,0.328,0.079,2.45161092661338e-169,"13","ATP6V1B2"
"TMSB4X5",6.93979895400868e-172,1.24698047985823,0.998,0.985,1.31287116611936e-167,"13","TMSB4X"
"EZR2",1.73061209565325e-166,0.848311667534311,0.481,0.168,3.27397196255683e-162,"13","EZR"
"HLA-A3",1.11972742488965e-165,0.922652486307067,0.818,0.467,2.11830034240624e-161,"13","HLA-A"
"CRIP12",2.6111286755692e-163,0.417870606738688,0.271,0.057,4.93973322844182e-159,"13","CRIP1"
"CTSH",6.07213364873103e-163,0.353706020974148,0.302,0.071,1.14872624366694e-158,"13","CTSH"
"CLIC12",6.94776354991934e-163,0.675175924740137,0.657,0.294,1.31437790837374e-158,"13","CLIC1"
"HMGA1",1.55109849595074e-156,0.357466424875305,0.278,0.063,2.93436813463961e-152,"13","HMGA1"
"M6PR",1.34518904276113e-154,0.298369582658584,0.274,0.062,2.5448286310955e-150,"13","M6PR"
"ACTR2",1.53782542967192e-153,0.350894012859177,0.346,0.093,2.90925814785334e-149,"13","ACTR2"
"LRRFIP12",3.44699023466964e-149,0.465492580081295,0.413,0.13,6.52101612594803e-145,"13","LRRFIP1"
"ARPC51",9.77039144386671e-148,0.522732326295385,0.465,0.163,1.8483626533507e-143,"13","ARPC5"
"ATP6V0E11",6.40592587700607e-147,0.536699862988231,0.565,0.23,1.21187305741201e-142,"13","ATP6V0E1"
"PPP1CA2",9.30001057215485e-146,0.361078988864264,0.332,0.09,1.75937600004025e-141,"13","PPP1CA"
"ANXA5",7.09366867042081e-145,0.729851489071798,0.631,0.308,1.34198023907021e-140,"13","ANXA5"
"REL",1.3400353868645e-144,0.538929028246706,0.435,0.148,2.53507894487026e-140,"13","REL"
"S100A63",5.49242167782037e-142,1.10407955564034,0.729,0.432,1.03905633301006e-137,"13","S100A6"
"CAPZA1",1.40811798836315e-140,0.342331233025605,0.337,0.094,2.6638776103854e-136,"13","CAPZA1"
"SOD21",2.39249983021198e-136,1.61532429613566,0.623,0.345,4.52613117879503e-132,"13","SOD2"
"ASAH1",2.52854415344082e-135,0.449931929659132,0.332,0.096,4.78349982947934e-131,"13","ASAH1"
"LY96",2.81612234890475e-135,0.34621367730636,0.293,0.076,5.327540259658e-131,"13","LY96"
"TSPO1",1.34520725326153e-129,0.528861813849257,0.434,0.161,2.54486308172016e-125,"13","TSPO"
"CFL13",5.1042079162863e-129,0.709191206629384,0.808,0.514,9.65614053603042e-125,"13","CFL1"
"MOB1A",6.27482270154934e-128,0.359693296605316,0.384,0.123,1.1870709586791e-123,"13","MOB1A"
"ARL6IP51",4.52367130096099e-124,0.452751206163118,0.44,0.162,8.55788136715801e-120,"13","ARL6IP5"
"DBI1",8.26762598826567e-124,0.429719757295733,0.432,0.154,1.5640694844601e-119,"13","DBI"
"PLEKHB2",1.87034140970385e-123,0.334543556297063,0.288,0.079,3.53831187887775e-119,"13","PLEKHB2"
"PSME2",1.22427519999084e-122,0.493110982924863,0.416,0.152,2.31608382334268e-118,"13","PSME2"
"RGS10",1.25405414060284e-121,0.273996773144529,0.259,0.065,2.37241962319245e-117,"13","RGS10"
"ARPC23",2.11943778481528e-121,0.53238463981504,0.682,0.343,4.00955240131355e-117,"13","ARPC2"
"NOP101",5.34281593088257e-121,0.452721929176447,0.432,0.158,1.01075391780436e-116,"13","NOP10"
"ANXA13",1.27844788543172e-119,0.720878705447474,0.651,0.322,2.41856770965973e-115,"13","ANXA1"
"ATP6V0D1",4.17049781071161e-119,0.339601657354777,0.331,0.101,7.88974775830422e-115,"13","ATP6V0D1"
"AP2S11",1.75730871911689e-117,0.393514420155982,0.355,0.116,3.32447663482532e-113,"13","AP2S1"
"MT-CO23",2.23339489143826e-117,0.7166340583644,0.971,0.858,4.2251364556229e-113,"13","MT-CO2"
"ATP2B1",7.53497481971136e-117,0.362965163328487,0.294,0.085,1.425466536393e-112,"13","ATP2B1"
"SEC61B",7.80033516046478e-116,0.687594809364203,0.586,0.282,1.47566740565673e-111,"13","SEC61B"
"TPM33",2.74893856221485e-113,0.427736099096846,0.478,0.193,5.20044197199806e-109,"13","TPM3"
"TAGLN23",5.03058998512675e-112,0.502481542002527,0.528,0.232,9.5168701338628e-108,"13","TAGLN2"
"H2AFY1",1.36921527951053e-110,0.386133463829013,0.374,0.132,2.59028146577802e-106,"13","H2AFY"
"ATP5J21",2.36424845762964e-110,0.494223530625772,0.437,0.171,4.47268523214375e-106,"13","ATP5J2"
"RAP1B1",2.45882444481219e-106,0.348893948136618,0.362,0.126,4.6516040846957e-102,"13","RAP1B"
"POMP2",3.78453563738317e-106,0.528258597370125,0.605,0.301,7.15958451880149e-102,"13","POMP"
"TALDO1",1.32388360508424e-105,0.36644993208932,0.335,0.113,2.50452300409837e-101,"13","TALDO1"
"CXCL22",1.26182000006224e-103,0.790380919404934,0.279,0.084,2.38711107611775e-99,"13","CXCL2"
"BLOC1S2",7.17360716758804e-103,0.326722254666265,0.267,0.078,1.35710300396431e-98,"13","BLOC1S2"
"GPX4",3.36211699086359e-102,0.501771569280883,0.556,0.271,6.36045292331574e-98,"13","GPX4"
"LITAF2",7.07166164276541e-102,0.526969381893734,0.446,0.188,1.33781694957836e-97,"13","LITAF"
"H3F3A4",7.45441359618016e-100,0.556289167867503,0.869,0.647,1.41022596412536e-95,"13","H3F3A"
"TIMP12",7.97019010439192e-100,1.34315528049194,0.621,0.392,1.50780056394886e-95,"13","TIMP1"
"UQCR111",1.5066906055052e-93,0.447094429432546,0.463,0.203,2.85035728749473e-89,"13","UQCR11"
"AKAP131",1.38685777535981e-91,0.340101555487221,0.32,0.113,2.62365753942568e-87,"13","AKAP13"
"ACTR3",1.89655574243705e-90,0.373301037375149,0.403,0.165,3.58790415354241e-86,"13","ACTR3"
"SSR41",2.08847966423528e-90,0.415673754215907,0.454,0.2,3.9509858288003e-86,"13","SSR4"
"MAP2K3",2.47248156060687e-90,0.317186224016791,0.303,0.103,4.67744061635607e-86,"13","MAP2K3"
"S100A104",7.00024497803107e-90,0.622233675694428,0.644,0.377,1.32430634494392e-85,"13","S100A10"
"CTSC",1.99397732985884e-88,0.559953470684085,0.257,0.081,3.77220631262695e-84,"13","CTSC"
"COPE1",6.82440766872439e-87,0.328337269257637,0.422,0.177,1.29104144276928e-82,"13","COPE"
"POLR2L2",2.31191943324454e-85,0.417802608067288,0.483,0.226,4.37368918381202e-81,"13","POLR2L"
"BLOC1S11",1.62984857400186e-84,0.291892340255875,0.267,0.087,3.08334753229672e-80,"13","BLOC1S1"
"PGK11",1.63375508013137e-84,0.375966055912553,0.447,0.2,3.09073786059254e-80,"13","PGK1"
"BAX1",3.27543660833499e-84,0.256811980141715,0.265,0.086,6.19647097564813e-80,"13","BAX"
"INSIG11",2.08573884607861e-83,0.778437000587293,0.471,0.237,3.94580074901151e-79,"13","INSIG1"
"CAP11",2.68389838321818e-83,0.331524307873502,0.339,0.13,5.07739896137215e-79,"13","CAP1"
"GNG51",1.55657105288605e-82,0.375539393469622,0.446,0.2,2.94472111784983e-78,"13","GNG5"
"ZNF706",2.61525445385133e-76,0.367450172174194,0.376,0.161,4.94753837579595e-72,"13","ZNF706"
"UBA521",1.78989492536198e-74,0.489476514367756,0.867,0.696,3.38612321979979e-70,"13","UBA52"
"SUB12",3.61717966598032e-73,0.428377185102833,0.64,0.378,6.84298049210157e-69,"13","SUB1"
"ENO12",4.18422421246053e-73,0.45021173522689,0.55,0.306,7.91571536513283e-69,"13","ENO1"
"ACTB4",1.20450694635599e-72,1.09987553924178,0.967,0.929,2.27868624111627e-68,"13","ACTB"
"HMOX11",1.61570132726538e-71,0.670465269754301,0.337,0.143,3.05658377092065e-67,"13","HMOX1"
"COX7B",3.02956697950504e-69,0.433352845952067,0.489,0.254,5.73133481182764e-65,"13","COX7B"
"ADRM1",1.66114399121114e-68,0.273828216735793,0.336,0.138,3.14255220257323e-64,"13","ADRM1"
"PSMB31",5.30092196357886e-68,0.331280622970073,0.39,0.179,1.00282841706985e-63,"13","PSMB3"
"PLIN21",1.31585322366907e-67,0.44023848145034,0.331,0.14,2.48933112853715e-63,"13","PLIN2"
"YBX11",5.70363708327205e-67,0.430002020783964,0.917,0.807,1.07901406341341e-62,"13","YBX1"
"COX4I11",4.89408900883854e-66,0.381853022530732,0.764,0.516,9.25863758692075e-62,"13","COX4I1"
"COX5A1",9.59226386771223e-65,0.260893111350702,0.299,0.12,1.8146644784938e-60,"13","COX5A"
"LGALS14",2.81758934765517e-64,0.694757247845713,0.738,0.531,5.33031552789404e-60,"13","LGALS1"
"CDC421",9.96088312541216e-63,0.384705961606906,0.582,0.338,1.88439986966547e-58,"13","CDC42"
"RBX11",5.13797904993877e-62,0.293432300567637,0.352,0.157,9.72002876667417e-58,"13","RBX1"
"UBE2L3",1.15587249367342e-61,0.261782163183902,0.365,0.164,2.18667958353138e-57,"13","UBE2L3"
"ZEB2",1.92141647979595e-60,0.314378875412579,0.302,0.128,3.63493569647798e-56,"13","ZEB2"
"ISG153",1.38373374618551e-58,0.440124562073123,0.358,0.165,2.61774750103375e-54,"13","ISG15"
"MYL65",9.07035051462105e-58,0.447254694931545,0.865,0.695,1.71592891035601e-53,"13","MYL6"
"PTP4A2",2.91188991332877e-57,0.275152417599597,0.3,0.128,5.50871333803537e-53,"13","PTP4A2"
"TMSB103",4.8363038259128e-56,0.433836392863036,0.973,0.918,9.14931957786184e-52,"13","TMSB10"
"YWHAZ1",2.19319755810229e-55,0.306836227061082,0.428,0.219,4.14909114041791e-51,"13","YWHAZ"
"LGMN",4.86348700444688e-55,0.309552840001188,0.251,0.102,9.20074471501262e-51,"13","LGMN"
"C14orf22",4.92190167831829e-54,0.403973320007351,0.501,0.286,9.31125359504254e-50,"13","C14orf2"
"SNX3",8.74073611838255e-54,0.39682312184001,0.658,0.435,1.65357245887561e-49,"13","SNX3"
"WTAP1",9.84537694068222e-54,0.518053562125568,0.445,0.249,1.86254840963826e-49,"13","WTAP"
"RAB5C",6.11039583960812e-53,0.27284766995406,0.351,0.168,1.15596468493707e-48,"13","RAB5C"
"SQSTM11",1.23979160471982e-52,0.546750210128435,0.561,0.369,2.34543775780895e-48,"13","SQSTM1"
"COX8A1",1.38291731006476e-50,0.269629172779686,0.367,0.181,2.61620296718052e-46,"13","COX8A"
"UQCR101",3.11811376058871e-50,0.30963522310731,0.373,0.187,5.89884761228172e-46,"13","UQCR10"
"CHMP4B1",1.45673767291323e-49,0.29551792726171,0.467,0.255,2.75585632961725e-45,"13","CHMP4B"
"CDC373",5.42709583950564e-49,0.289571329025278,0.396,0.206,1.02669799091768e-44,"13","CDC37"
"GUK12",3.12121225660188e-48,0.325480713097916,0.464,0.263,5.90470934703944e-44,"13","GUK1"
"ATP5L1",4.05579941135728e-48,0.387923969460755,0.687,0.479,7.6727613264057e-44,"13","ATP5L"
"GAPDH4",4.74506636413205e-48,0.491762430884853,0.835,0.71,8.97671654766501e-44,"13","GAPDH"
"COX6A13",4.87441185813235e-48,0.311614751590808,0.579,0.357,9.22141235321478e-44,"13","COX6A1"
"TXN1",3.92322591679803e-47,1.04422711245569,0.568,0.393,7.42195878939851e-43,"13","TXN"
"RHOA",5.18444859575994e-46,0.291804670338886,0.477,0.274,9.80793985345866e-42,"13","RHOA"
"SDCBP2",8.25603497757396e-46,0.41879950346238,0.605,0.4,1.56187669705744e-41,"13","SDCBP"
"GABARAP",1.51988109300363e-45,0.281517021824309,0.351,0.178,2.87531105174427e-41,"13","GABARAP"
"FKBP41",5.34704559081317e-45,0.350602091859372,0.341,0.175,1.01155408487004e-40,"13","FKBP4"
"NDUFA131",1.39141719083594e-41,0.264203761353347,0.373,0.2,2.63228304162344e-37,"13","NDUFA13"
"COX5B2",5.57026334654818e-41,0.269869368761135,0.455,0.261,1.05378241989998e-36,"13","COX5B"
"HSBP12",2.3402630109515e-40,0.271699420560594,0.41,0.23,4.42730956411806e-36,"13","HSBP1"
"COX6B11",2.43564358756616e-39,0.299506731395709,0.44,0.263,4.60775053895767e-35,"13","COX6B1"
"USMG51",3.32147052391e-39,0.313934121743142,0.413,0.239,6.28355793713294e-35,"13","USMG5"
"ARF61",3.76663593286335e-39,0.261124638472535,0.408,0.23,7.12572185779088e-35,"13","ARF6"
"PPIA2",4.49611970588164e-38,0.299299900743034,0.657,0.455,8.50575925958688e-34,"13","PPIA"
"RPL283",1.96092522592859e-37,0.37085388015719,0.954,0.908,3.7096783424117e-33,"13","RPL28"
"MT-CO13",4.63198395408196e-37,0.365504135924927,0.994,0.975,8.76278724433224e-33,"13","MT-CO1"
"NUDC",5.3997025187818e-37,0.256869570998069,0.397,0.227,1.02151572250314e-32,"13","NUDC"
"LGALS31",3.98533321169843e-36,0.489485702771279,0.453,0.3,7.5394533698911e-32,"13","LGALS3"
"SEC61G1",1.6311704615196e-33,0.31060278731288,0.43,0.268,3.08584827910278e-29,"13","SEC61G"
"TMA73",1.68802047825247e-33,0.315547129930295,0.594,0.412,3.19339714075802e-29,"13","TMA7"
"NEAT12",3.4791609681442e-33,0.459613346705056,0.791,0.649,6.5818767195352e-29,"13","NEAT1"
"CALR1",3.76362388423033e-33,0.323580000907121,0.474,0.312,7.12002366418694e-29,"13","CALR"
"NDUFA14",6.98079341013567e-33,0.267492621568525,0.368,0.214,1.32062649732947e-28,"13","NDUFA1"
"GSTP13",5.26532669889114e-32,0.262147850505827,0.545,0.365,9.96094504896227e-28,"13","GSTP1"
"ATP6V1G1",1.44523194698235e-30,0.307542585401752,0.546,0.377,2.73408979730121e-26,"13","ATP6V1G1"
"PABPC12",3.31098978698501e-30,0.33829861396185,0.818,0.719,6.26373047901824e-26,"13","PABPC1"
"MARCKS3",9.85993305728496e-30,0.26766741159656,0.293,0.161,1.86530213577717e-25,"13","MARCKS"
"CD633",1.76151531058121e-27,0.357390069544589,0.734,0.627,3.33243466455754e-23,"13","CD63"
"RPS263",1.81216204741151e-26,0.254401695011948,0.532,0.376,3.42824816129309e-22,"13","RPS26"
"RGS22",2.29885912484164e-18,0.286814680902285,0.388,0.264,4.34898169237542e-14,"13","RGS2"
"NFKBIA2",3.11638240862978e-18,0.311948956295561,0.592,0.456,5.89557224064582e-14,"13","NFKBIA"
"TUBA1B4",7.86969288896868e-16,0.273523964135881,0.697,0.59,1.4887885007351e-11,"13","TUBA1B"
"BTG12",4.60682527943834e-05,0.354928563498016,0.704,0.695,0.871519206364145,"13","BTG1"
